lookup,Method,Distribution,Risk,portfolio_return,mean_return,sd_return,sharpe_ratio,max_dd,tc,final_investment_amount,5th_percentile,95th_percentile
mpt_normal_hmm,mpt,normal,hmm,"[0.013991416834514311, -0.02695406504820233, 0.02092555924200757, 0.0035348327439168425, -0.04070510669405203, -0.03958498041290635, -0.09431958211203424, -0.07490645678038196, -0.000939471845866248, -0.02247141673829664, 0.010973679826626875, -0.00565589337550566, -0.05253810584268343, -0.041156947274801486, -0.023080630906852834, 0.03286405458867095, 0.06911355583394092, 0.05099884472257613, 0.020859141166585844, 0.001041437746355947, 0.04683251487340042, -0.00046979794078814757, 0.07185904359926946, 0.015672714412504896, 0.03218629689088138, 0.00962420458744593, 0.019644733996908668, -0.0233179266013033, -0.03052994446378835, 0.015972095971487917, -0.005444062869113111, -0.02087049071214992, 0.016034659431091804, 0.03932395337079747, 0.013270837430064896, 0.060253511689935875, 0.005435501305771482, -0.012201092882762983, 0.06190265752849089, -0.018792271279902958, -0.04984597386510468, 0.039192418686889045, -0.009690328577966556, 0.0549373195792772, 0.005784063160858815, 0.0063357745277879875, -0.03060851692268641, 0.04322981348890666, 0.017173297611102513, 0.018340771791025896, -0.011995115572408031, 0.02533250148151761, 0.02639790856766865, -0.015555988281413404, 0.000937713247753415, -0.005963668771457871, 0.020226516881495904, -0.012501680299950546, 0.03839352671907633, 0.02199536349292685, -0.018698883290680472, 0.014636277110673206, -0.014165002670663835, 0.03562982817185664, 0.03916543288983482, 0.06683012415846896, -0.024997078858766272, -0.026313330407729027, 0.01271992202990719, 0.03565086459086468, -0.0054921567151286115, 0.02155876327787034, 0.021349797135533713, -0.04421161882687121, -0.022784209621117966, 0.009566378801757688, 0.046069236000928285, 0.026668643799360823, -0.05241613832688387, -0.0662250647366657, -0.012375390759646306, -0.1347003292350545, -0.1881259552520827, -0.08488810244622133, 0.09139229787612643, -0.19113766176349165, -0.17873301111083337, 0.21660427745329097, 0.04124979042236579, 0.0936990000569645, -0.053250245836981985, 0.13035496856026754, 0.000335731125308112, 0.03444567533907168, 0.00902228086926286, 0.06414689573618121, 0.01715159738260988, -0.03759327635561724, 0.03428142754925193, 0.07980076391024175, 0.032294971951893715, -0.12003932289865062, -0.059715542365207264, 0.11403844025813167, -0.04144476103018545, 0.054624002622279684, 0.03211274543733432, -0.003297866039378256, 0.02277938538834475, 0.010692309497119211, -0.002996234809649157, 0.024636424688845304, 0.0480078808178454, 0.004501977193297849, 0.00219681883901945, -0.03400357210236782, -0.0053087653831264525, -0.13308235752789752, 0.05602480634072257, 0.03211857556162346, 0.012434932471553393, 0.013760605460769808, 0.03514825438680937, 0.028457053168330894, -0.011962546361758874, -0.038822391200855996, 0.0563941834654201, 0.01452736117860987, 0.015425330007359453, 0.035575627733238704, -0.004590146265878017, -0.007536198694640595, 0.010179900423216297, 0.04261226888386095, -0.005237048287213811, 0.013103982090695462, -0.008313117211239575, 0.057981033164446624, -0.012749125153213404, 0.06261402712323265, -0.027588649173139957, 0.02811073311186236, 0.03340514613369325, 0.00503622198577405, -0.0011178584891283019, -0.024920058129113604, 0.05646000033833781, 0.02509388260712508, 0.007406313224562391, 0.024802204734574437, 0.02164298792244075, -0.022865170382874143, 0.036702899038388095, -0.04933678720090991, 0.007907314155825712, 0.02538591829144079, -0.002525267831738817, -0.0003184931094578729, 0.060150193520132594, -0.024567763101505713, 0.014291293464166924, 0.008961018816467114, -0.021575195129385823, 0.01723912463530776, -0.09408080886715445, -0.0008035209559104721, 0.0862240671700663, -0.002822181584665842, -0.034641709026064366, -0.008862185737282135, 0.024653781880489622, 0.044394251199481406, 0.015605104102393503, -0.006850721919713958, -0.0034872741368286234, 0.0386666944598069, 0.0033501543951875165, -0.007112414575044095, -0.017791298478162854, -0.01778927700213682, 0.007060845955032386, 0.004565215574363577, 0.05115103602727188, -0.03338013283164349, 0.010017691240731387, 0.011812102214863984, 0.022142875748225457, 0.018963788086687642, 0.0009840338065787188, -0.0023232855202347004, 0.018495474419318227, 0.036536552201336836, 0.027830055545096814, 0.027725432417328492, -0.050203734164349104, -0.04219703455885378, 0.019813562867943002, 0.01653328616090085, 0.012067746175897544, 0.03150262917827582, 0.002745537246562932, 0.005391022550086591, -0.04878410682136097, 0.023047896461106172, -0.09774119059132896, 0.06724609917292387, 0.03623634141653814, 0.003999407803270273, 0.01437506514925125, -0.07394183894310108, 0.0642455797249567, 0.0018177303009577121, -0.023462534992571657, 0.018008869550451594, 0.016074890728481152, -0.0008956740931638544, 0.03794967766003704, 0.03094533891116291, -0.05481032555602929, -0.22633345923733308, 0.10527034946415081, 0.10298609937891483, 0.007053037108622954, 0.04106777411150285, 0.06630293348532829, -0.014596615354255594, -0.009662162146855205, 0.07325885679223965, 0.0060993087743596575, 0.00559298153483768, -0.0135372909591711, 0.021315690112456022, 0.04149425620520388, 0.03421876441660495, 0.013454322508831043, 0.032678634695498074, 0.029144095784158292, -0.05581075361302946, 0.04685477984333718, -0.01660264686901072, 0.07991807671221475, -0.04419966608213513, -0.03281804477912768, 0.05418296065043215, -0.04724585851334191, 0.03665656315460875, -0.027604067930854088, 0.06711378743126349, -0.014857961486815483, -0.06758538014092133, 0.05776843860389236, 0.06041235461811297, -0.02934002361284265, 0.06660241864790728, -0.052956855858411776, 0.042743879048236, -0.012449048669255666, -0.008126042187495767, 0.054655613360343726, 0.017659444873835233, 0.0001319629935340863, -0.05317594591242257, -0.0070978670145364, 0.07283384830954104]",0.005838292729719379,0.04917849958797477,0.118716365457131,0.5926937876114838,201.22065721987667,3349.9032522135526,-0.06738133283028298,0.06883343733478836
proposed_t_hmm,proposed,t,hmm,"[0.014688367860138411, -0.025172105887577824, 0.0378693128562148, 0.010982546310601068, -0.02510076687638299, -0.04050467296682635, -0.0848117014587738, -0.09238125897170234, 0.0007954293191789022, -0.041866561054312315, 0.008099340571818681, -0.006269182219832746, -0.04948258725945187, -0.041508209691606825, -0.029227060023961613, 0.03157839427441039, 0.06911355583394149, 0.05099884473402662, 0.009830468709939002, 0.0010414377419839954, 0.04683251487534531, -0.006097791211354302, 0.04394247444497129, 0.01577065747191858, 0.03021310632514684, 0.017531975663454158, 0.012559495950147203, -0.02331792660106602, -0.03052994446174945, 0.01597209597148624, 0.0006452115778741146, -0.011456217363644479, 0.01344640612983794, 0.03932395337079749, 0.012511029678992272, 0.056152875758271645, 5.684518436701973e-05, 0.010443986343902966, 0.008231333952133386, -0.02672829989063903, -0.012918102841248058, 0.049008541850212986, -0.0016838001660340338, 0.04943973581507295, -0.028236649372988643, -0.007574937419447027, -0.006368273576913419, 0.041522425110557086, -0.008158801578674444, 0.017219394029516555, 0.008570331277733318, 0.01606180198367054, 0.006086602786155637, -0.0023987349738563797, 0.005904585512483011, 0.0030593883613623737, 0.05596631580003197, 0.022915293003013582, 0.04591710767842014, 0.025029163585235117, 0.007161326745928255, 0.014418946871669301, -0.017886798625530675, 0.014468128328061186, 0.03977543838563555, 0.051904094135645666, -0.02337830584346914, -0.033419392325419434, 0.012189371373258054, 0.03764105300060638, -0.011772328313803322, 0.01727998598116337, -0.021796346491357924, -0.04110402570848894, -0.023539412474604296, 0.033672208177655615, 0.04506764079641067, 0.015507355585743387, -0.050089369238419786, 0.012920943359412872, 0.04143391973275819, -0.0991422101007135, -0.20172411486181357, -0.07984280471730078, 0.09212567107326083, -0.18087937545182398, -0.17873301111083495, 0.21660427745330868, 0.02735014944461835, 0.09144433484918173, -0.05325024583698584, 0.13035496855741605, 0.00033573112527650464, 0.034445675339061795, 0.007586563084711189, 0.07118447032873873, 0.019353207392093418, -0.03821854283656554, 0.035136342891379624, 0.0790807525825293, 0.030469016844197457, -0.1200393229010579, -0.05971554236526634, 0.11403844025792348, -0.04619849267848212, 0.05462400261293296, 0.029910222904477514, -0.0009285815103188776, 0.023502781903003468, 0.011392617721088311, -0.002996234809655121, 0.02463642468885497, 0.04800788081784426, 0.004501977193210478, 0.002196818839021057, -0.034003572102367936, -0.005308765383125531, -0.13308235751561615, 0.05602480634072618, 0.031990282606552595, 0.013443082006326643, 0.011765870510256536, 0.02858963694236841, 0.027750890009383283, -0.015583793540421907, -0.03926623886133478, 0.05639418346542002, 0.011740823883224954, 0.020043337044442444, 0.03856292393209867, 0.0017833401741114445, -0.006242627296062731, 0.009413700997860378, 0.04406950795088839, -0.007021368432006027, 0.01683467540645895, -0.0025807342706768875, 0.058356965690475826, -0.013472989121622647, 0.06261402712323275, -0.027588649173148853, 0.02810672434907556, 0.03340514613370283, 0.004706287831641577, -6.760044693854793e-05, -0.024809485408842875, 0.052701119776318334, 0.02601088209086516, 0.007406313224520941, 0.024802204734564647, 0.017069694757044025, -0.026203835112174462, 0.03705592536151383, -0.05012302010780776, 0.005669290858209148, 0.023510352464642434, 0.0014196647443664879, 0.003077515764512477, 0.056433863990742746, -0.03180080091914421, 0.018230897884973757, 0.0014713625303880732, -0.037410040598843584, 0.00694398753886772, -0.08587554307642438, 0.003665555648605116, 0.08897695383178059, -0.0028190477555611656, -0.030675357872133213, 0.0024518842203658207, 0.03140555337451367, 0.045701332081647575, 0.02891416580475876, -0.0031762186021003793, -0.008571973696310888, 0.03866672966098366, 0.010546515399665876, -0.0196196049525719, -0.005991243890260499, 0.021913361173138534, 0.0077686671540024175, 0.0003496906770075847, 0.05115103602736215, -0.033397127431293555, 0.009298851147751508, 0.011812102215006783, 0.02214287573987829, 0.016809357995661824, -0.004564022175466705, 0.0006712079508834484, 0.018170352906897246, 0.035717029555734955, 0.03515026782584483, 0.019529569103933424, -0.07252640016748957, -0.037577125992848535, 0.04430612445650701, 0.013614788936828038, 0.008457963429795502, 0.031502629178220894, -0.0011914929826014984, 0.0027952053734411142, -0.0369975235468525, 0.02634118059146236, -0.09580507411374639, 0.0602705424795262, 0.03623634142301221, 0.0027716703558582105, 0.013316202538468064, -0.06823292284568257, 0.053329049307489745, 0.00022646043409047922, -0.03671664360180214, 0.01665420663573825, 0.011966629988286232, -0.0012249484494996883, 0.019561731613311716, 0.018597628128664917, -0.056896448923034124, -0.2738731886665773, 0.10592790105847584, 0.09733586449651695, -0.01291965038799712, 0.03495715303149044, 0.05068294653126748, -0.010621337570399486, 0.002815398821729689, 0.05125570841303176, -0.005227762904424573, 0.004996364032165896, -0.01597093246786676, 0.019892689165353198, 0.041494256205204076, 0.03947280917088437, -0.019756105847729653, 0.03400892285921345, 0.029959762648213796, -0.06115161385920447, 0.04685477984334868, -0.016721909360225443, 0.08138768241537084, -0.04219973155132492, -0.02162806702757821, 0.05421639235814482, -0.049116016851219864, 0.04814763520185691, -0.023680533139897944, 0.05438125437678354, -0.02020782201584799, -0.07119738441943341, 0.046607093196464854, 0.05319966918767961, -0.03129757682723509, 0.055462898485267774, -0.05269485222120575, 0.04732877577260515, -0.008934912116349706, -0.02375100402247973, 0.07712221530786717, 0.021434466875106143, 0.001761677398542514, -0.052988548894372656, -0.012107737566783638, 0.07612766451606508]",0.005693668340087394,0.04921463601620733,0.11569055063644804,0.5138434760824352,212.27196699372342,3211.1283725304525,-0.07075271518337078,0.06813862652733514
mpt_normal_risk_averse,mpt,normal,risk_averse,"[0.013991416834514311, -0.02695406504820233, 0.026682062659433316, 0.0119756129206404, -0.03897176740026278, -0.04405525594078656, -0.0740377215601839, -0.09708861591796711, 0.008042591392603445, -0.03666262786705923, 0.010973679826626875, -0.00565589337550566, 0.021611857945853435, -0.041156947274801486, -0.026729497850073676, 0.027815295572281143, 0.05361164240450182, 0.04690741663662554, 0.020859141166585844, -0.013995725247688533, 0.02775837246531368, -0.00046979794078814757, 0.03570953976104123, 0.015672714412504896, 0.02684899069706317, 0.00962420458744593, 0.042431742351095675, -0.024531776145442143, -0.001306554347944122, -0.0011359854674284297, -0.005444062869113111, -0.02087049071214992, 0.016034659431091804, -0.0006398038557609608, -0.018010839683709975, 0.060253511689935875, 0.005435501305771482, -0.012201092882762983, 0.0349448901239913, -0.02803679279523733, 0.006458171938300964, 0.024459941118968934, -0.009690328577966556, 0.024481861627926968, 0.01276247257417891, 0.010861180620900086, -0.04761463976601877, 0.04322981348890666, 0.012580616846764522, 0.018340771791025896, 0.002031911480191155, 0.009453008675939997, 0.020622604016065846, -0.015555988281413404, 0.000937713247753415, -0.005963668771457871, 0.015605332575527629, -0.003119823093254134, 0.029717875113403038, 0.02199536349292685, 0.009962335769688834, 0.014636277110673206, -0.005849899625972122, 0.02414978210263942, 0.03916543288983482, 0.02503523120882693, -0.024997078858766272, -0.026313330407729027, 0.01271992202990719, 0.03565086459086468, -0.007461530070507864, 0.02155876327787034, -0.017835447131495496, -0.04421161882687121, -0.022784209621117966, 0.019762735449065535, 0.020608748678174468, 0.026668643799360823, -0.05241613832688387, -0.049150069393984294, 0.01002339117377127, -0.09436890351785875, -0.15333267430596295, -0.08488810244622133, 0.09139229787612643, -0.05188500860143924, -0.14198962433615586, 0.08995675356505954, 0.04124979042236579, 0.05776074487158285, 0.008037095348281524, 0.05387263063550135, -0.00246786552279537, 0.013891809326489944, 0.00902228086926286, 0.06414689573618121, 0.01009966970407938, -0.024621713662543985, 0.011989394257689023, 0.02480783571459852, -0.004575897410451421, -0.08095777040300321, -0.018823184791289728, 0.07749614161156382, -0.008671993031606158, 0.03826238789314461, 0.018911617212162474, -0.003297866039378256, 0.02277938538834475, 0.010692309497119211, 0.00183490757929064, 0.0169139856301652, 0.0480078808178454, 0.004501977193297849, 0.00219681883901945, -0.03400357210236782, -0.0053087653831264525, -0.047795164079789655, 0.05602480634072257, 0.03211857556162346, 0.012434932471553393, 0.013760605460769808, 0.03514825438680937, 0.028457053168330894, 0.0055208814114683325, -0.038822391200855996, 0.0563941834654201, 0.007779645006224429, 0.001553634966109825, 0.014150771283253144, -0.005120421369135684, -0.007536198694640595, 0.010179900423216297, 0.04261226888386095, 0.019570379541180356, 0.042309895129680426, 0.032355817875980256, -0.01304611517364443, -0.012749125153213404, 0.059613523014359134, -0.05107101193409137, 0.024399941145396085, 0.0474056684001921, 0.00503622198577405, -0.0011178584891283019, -0.024920058129113604, 0.05646000033833781, 0.016330659742338046, 0.014193025273558837, 0.013763976855864751, 0.02164298792244075, -0.022865170382874143, 0.04031173670798233, -0.018778982891751884, 0.05588727675621896, 0.02976345163128767, -0.002525267831738817, -0.0003184931094578729, 0.01932341436452542, -0.026512313232996673, 0.013885721777398797, 0.012240676604612427, -0.021575195129385823, 0.020733443571041323, -0.09258023518651484, -0.0027844424065252317, 0.08078388910854548, -0.002822181584665842, -0.034641709026064366, -0.008862185737282135, 0.013502168427282087, 0.05108041661567908, -0.014036081043995422, 0.014254270447885447, 0.028923746368923784, 0.024200866835154135, -0.03197978610718989, -0.015885068607169983, -0.017791298478162854, -0.01778927700213682, 0.03685700877974555, 0.004565215574363577, 0.06553906868093623, -0.020218229695855378, 0.010017691240731387, 0.03278558290028063, -0.023916059948427937, 0.018963788086687642, -1.669602568123824e-05, -0.0023232855202347004, 0.018495474419318227, 0.036536552201336836, -0.005465011839712281, 0.027725432417328492, -0.04106663031595801, -0.02595875604935443, 0.03195974811084204, 0.01653328616090085, 0.012067746175897544, 0.021160034971224876, 0.03651209195128215, -0.008405080672425635, -0.04878410682136097, 0.023047896461106172, -0.09774119059132896, 0.06724609917292387, 0.0457887391469891, 0.019229249920377414, 0.028906517482459766, -0.049149802765964694, 0.0642455797249567, 0.0018177303009577121, 0.0041458207576598365, 0.011221322560983103, 0.016074890728481152, -0.0008956740931638544, 0.03794967766003704, 0.03094533891116291, -0.03797683351748141, -0.15796299965140953, 0.10527034946415081, 0.05770901142242919, -0.014462279201747225, 0.06250919651824575, 0.028843563290672558, -0.014596615354255594, -0.009662162146855205, 0.07325885679223965, 0.0060993087743596575, 0.00559298153483768, -0.0135372909591711, 0.04723694272496108, 0.04149425620520388, -0.008395670581089625, 0.027689472221596644, 0.032678634695498074, 0.029144095784158292, -0.05581075361302946, 0.04685477984333718, -0.01660264686901072, 0.07991807671221475, -0.04419966608213513, -0.023395009255520037, 0.07070913614632299, -0.04724585851334191, 0.011784579201212309, -0.027604067930854088, 0.03147804906244873, -0.014857961486815483, -0.06758538014092133, 0.05776843860389236, 0.05258463822064278, -0.02934002361284265, -0.004048373029296443, -0.052956855858411776, 0.042743879048236, 0.021949781134531, -0.059781151524638906, 0.029683888756872116, 0.017659444873835233, -0.020234476941235174, -0.056204478727268914, -0.0070978670145364, 0.04866839247706621]",0.005192156224693634,0.038615269486401115,0.13445862980503404,0.4442761524364164,50.63490611285855,3212.684726562764,-0.0553826689498368,0.06015751338859936
mpt_skew_normal_mrp,mpt,skew_normal,mrp,"[0.026160463367411277, -0.021668823965732546, 0.015103257904950495, 0.032828154268872076, -0.06233520906210839, -0.04731760803477635, -0.06992086403128708, -0.12141260360078462, -0.0015635181363603413, -0.04720574197699682, 0.10228137537905262, 0.06131723026354988, -0.05531630900768551, -0.05964450692293644, -0.02922706002396071, 0.02884672405951921, 0.06979935273412993, 0.04741480023205445, 0.011135189656330386, -0.016068839101833373, 0.04280430437754551, 0.006138727735199225, 0.042517052785710385, 0.011674098672990628, 0.03043525596101884, 0.03396538863283887, 0.03016933333213402, -0.022749452928647832, -0.03966964468418721, 0.009747689558013722, 0.0020275657684690716, -0.0073322863443736185, 0.0001275383647280949, 0.011625842591053297, -0.007979019950099949, 0.056539993710245144, -0.00491724595800927, -0.020452553979439545, 0.022518061210764967, -0.039565685276988186, -0.023337703501186434, 0.03796404593805105, -0.023584304393050138, 0.043744656249065504, 0.00865208058627878, 0.008453820337189834, -0.05861996118100437, 0.07056819549359976, 0.006479812730486497, 0.03620869019723067, -0.012157847893245515, 0.02594803688284876, 0.021404044384119237, -0.03642186995584781, 0.0033751590038380713, -0.030454048526126206, 0.035729486655651566, -0.017859219581033616, 0.04256523529427417, 0.05007630789331778, -0.01829946946164585, 0.03275666535389206, -0.013896825775209721, 0.03530184800396002, 0.035460485928948945, 0.06349022661794866, 0.0018618786874703042, -0.021753878930242346, 0.020239949859548526, 0.05801188421755213, -0.002345230741519132, -0.028394976078432627, 0.01901900697289108, -0.06497510767415167, 0.012509926185599866, -0.0128978103174281, 0.03151934463562998, 0.0391520166900321, -0.02966928159988929, -0.04497510988505568, 0.012218195201779095, -0.10441190983819354, -0.14527798539491404, -0.10121716458108762, 0.10206333569951523, -0.087763334403891, -0.1465084253681213, 0.1437727618212848, 0.11444813288560847, 0.09322186953599274, -0.04549886187229954, 0.12599002288555355, -5.5987911622504445e-05, 0.030410546807788544, -0.001525786646664157, 0.0791570496034026, 0.019314854932036003, -0.03682161639379102, 0.030753491797566118, 0.07340750439195982, 0.020845813402522638, -0.11416675469148994, -0.05571492192614608, 0.11235942395304103, -0.03756652774650639, 0.047962617475306765, 0.033259442133210644, 0.02945388364090466, 0.0634571113244471, 0.013533106895560313, -0.003139384939031517, 0.021472732556339285, 0.016651105565284458, -0.04229483677677839, 0.028143936515272784, -0.04914491731666092, -0.0766801761827284, -0.12960847935921882, 0.14023408764151196, 0.026813932691065814, 0.019947823796818306, 0.07100602406765855, 0.03387688084567635, 0.033228213350475926, -0.00780878657980651, -0.11934595892248566, 0.07215669360464216, -0.0017683895579962959, 0.01560102224891275, 0.03500274130634178, 0.0076859135983478235, -0.017562083056440362, 0.052457775024819235, 0.04577408804081673, -0.0052590174911243265, 0.01729294755041405, -0.00022672427836144908, 0.055664685904998845, -0.0348347445008239, 0.0544139699267167, -0.03276702361911796, 0.023430930600035132, 0.03323428401992225, 0.027723928536055903, 0.004788449151184369, -0.042650570848291436, 0.061787609736793245, 0.022024185241816832, 0.004202058861102734, 0.021920989954741503, 0.0339025465851921, -0.02734873125660207, 0.038304566711830745, -0.04334143274483705, 0.013774055579915817, 0.019547174399130986, 0.004001457876434431, 0.005020965596553324, 0.03777037330980207, -0.03395790916987306, 0.022310559063160092, 0.007249794781337436, -0.014450088688978539, -0.009049708336000155, -0.09166259552383876, -0.03084910646485356, 0.1189395318992129, 0.000952671698529079, -0.07668599812745666, -0.05285881893791025, 0.04701541591087486, 0.05480801471521328, 0.030882754935987102, 0.006626491964518815, -0.00017428226399930318, 0.022641582875440568, 0.021632699944263204, 0.006122055261434141, -0.022711275398098075, 0.05622905885316504, 0.019323664547250066, -0.0017954639520551127, 0.03816736917876536, -0.04005720805787402, -0.0021641426876978526, -0.0035315709225092703, 0.024442529787630864, 0.00646931805938691, -0.01486567465267987, 0.05399688756956331, 0.017175913241399193, 0.01677796871485296, 0.035150267837133466, 0.039407009669869805, -0.0725264001821653, -0.037577125993059415, 0.044306124456612125, 0.02836933173642177, -0.02568800982278993, 0.031502629178274594, -0.001191492982645425, 0.0028372891159476293, -0.07904219392685277, 0.02194339433840422, -0.10768923200425383, 0.07826405841995349, 0.03151863096216875, 0.007009005911324806, 0.021862100396367042, -0.07485865731903894, 0.06305117218395863, -0.012587130470555277, -0.039303820385553974, 0.01802590981987289, 0.05049894771926811, 0.01627773051588783, 0.04533883627602681, -0.03937542099811226, -0.06867168645609151, -0.28950115589877107, 0.12297425842236637, 0.08186318218947677, 0.027033962916416094, 0.06574828550148949, 0.07642043033526168, -0.0336600602926609, -0.02776956026688689, 0.0983860409479295, 0.02201298276172903, 0.03391189624774417, 0.07607475051583754, 0.015613211582188011, 0.03250040414407909, 0.011178879811091034, 0.043120844630323577, -0.008479218869001388, 0.01184122594746612, 0.005734533355570883, 0.07319200624800908, -0.03498888638645998, 0.06061793393996682, -0.0010343831518553463, -0.017351747042836308, 0.06773478960419517, -0.06316881420637746, 0.02533301098502016, -0.09015275742690264, 0.07510488176192101, -0.022575514142915226, -0.05331110869694719, 0.08417800882998228, 0.029724557552385705, -0.07574301179414289, 0.07705519998615525, -0.04341520113382688, 0.034256063003029684, -0.0013028488400016695, -0.020610896014283384, 0.07713375156760559, 0.03672916473393953, 0.001782064800009791, -0.045539707159589986, -0.030089813464266327, 0.07679529188187124]",0.006799303048082094,0.05315103465110065,0.12792418986224371,0.4520975340283174,41.020102708502726,4079.5134383392365,-0.07868876455694336,0.07902310092588523
mpt_t_risk_averse,mpt,t,risk_averse,"[0.01548744136972795, -0.023770802910328386, 0.02997160472723756, 0.01761613542333947, -0.032219179969461206, -0.0418758724806213, -0.06688230651506227, -0.11344048877903212, 0.004722757740490131, -0.03795275885020946, 0.01354234666891402, -0.0012474966254363527, 0.01782315449554261, -0.04228079322119491, -0.029981454296588515, 0.026731166188736513, 0.05495515854114922, 0.050887392876176205, 0.014930470755275795, -0.004026823548909764, 0.02849804461099505, -0.0037658558908527013, 0.039908968321721514, 0.01790954485125685, 0.027309132425025567, 0.017550904029149446, 0.043247001265614635, -0.025379427742499985, -0.004979151186753625, -0.002406503606598982, -0.006462246855499939, -0.01811329323336034, 0.014424676384517816, 0.004186550724943582, -0.020258166566903, 0.05628488340701018, -0.001394998432914489, 0.00824898023173901, 0.04166534946660821, -0.025053007628613698, -0.008244561710515541, 0.02214061147138175, 0.00044566590719484836, 0.03360028869050619, 0.020473830570615695, 0.011554926598599267, -0.06031427388471203, 0.04676518809250799, 0.015423723267045707, 0.020516820898758586, -0.00034795127052242346, 0.005894037059816927, 0.0264293284215048, -0.012322957358008303, 0.004278614813875179, 0.0008021341025514941, 0.012311969872214841, -0.007939051037019498, 0.03259612623555318, 0.02799439425221943, 0.004268296728533189, 0.014428004360184404, -0.0054072615833802296, 0.02647952984264211, 0.040154581037086606, 0.02959668441194973, -0.022040408683514888, -0.03593960389422448, 0.012619271184584153, 0.03920991574952279, -0.006688722384886329, 0.01755063342857304, -0.008548572010547179, -0.04341402770692422, -0.015464863892285255, 0.021544045961309245, 0.02038115073527889, 0.020307977760461848, -0.04666173386262809, -0.050895717098631346, 0.010039666524902614, -0.09366123596697447, -0.14544672697990169, -0.08226418520524408, 0.09175593929440906, -0.04975874985855622, -0.14199115094217138, 0.08155299068193607, 0.027322000151510602, 0.06341714069487843, 0.004924278674400784, 0.0534832041350449, -0.0023996359855035427, 0.010385455115378603, 0.007383759852557239, 0.07135054112614646, 0.010707614829020069, -0.024406189073561603, 0.01207444387698596, 0.024968302399152223, -0.004641834475608558, -0.07881679407668839, -0.019396415523225494, 0.07351531585726694, -0.007985747803839208, 0.03826238789314461, 0.018911617212162488, -0.004105794269362578, 0.023597366830815217, 0.010692309497119197, 0.0019075768599541936, 0.016913985630165197, 0.04800788081784542, 0.0045019771932978455, 0.0021968188390194526, -0.03400357210236782, -0.00530876538312645, -0.049474139057335616, 0.0576864729151943, 0.03131188157894544, 0.011859370873571182, 0.012930099246849227, 0.03289094020225752, 0.027766998143418712, 0.005762248526476901, -0.038419127311220866, 0.0563941834654201, 0.007613794105838366, 0.0024353978443189196, 0.014715587470984469, -0.0034385280695461568, -0.006814925684180388, 0.009742751474372464, 0.044069507950888466, 0.020112045460471444, 0.04266936737974623, 0.03240049772685936, -0.013047200183569538, -0.013138351911173823, 0.06072205848811238, -0.0512297243998527, 0.028007727705608537, 0.04678939066075501, 0.008314048629760753, -0.000518950595621924, -0.02701416443282055, 0.056135853389656105, 0.016377848011055345, 0.01565308675055607, 0.01414476335683831, 0.022017132415103245, -0.023743490166772505, 0.04040886568592659, -0.014993483454542766, 0.05604799019898542, 0.029354577446201915, -0.00478680981678864, 0.0008106889993286285, 0.025145150270290184, -0.021713148742657968, 0.01386192778038974, 0.013049371158735962, -0.022294195791032805, 0.026421570718527614, -0.09081545898715576, 0.006021183515012594, 0.08156685859168464, -0.0022425600458593695, -0.034162083182902654, -0.013537089138764459, 0.014576339457435483, 0.04750059493683706, -0.011264604050495631, 0.009439807523383246, 0.02070593255648269, 0.027886457001296498, -0.027577307191283616, -0.014375774074562362, -0.023199813829100954, 0.007964371740444984, 0.03539751060220971, 0.005813976072796525, 0.06044612963425389, -0.01590233370682503, 0.01522634005594624, 0.030646456932112404, -0.026202238404595714, 0.019327410420717984, -0.002324536373809222, -0.0002849170378084894, 0.024155368097473023, 0.03544090476813712, -0.0037054119693146577, 0.03487533878705287, -0.038549376326334414, -0.027016837770510223, 0.028617098991722635, 0.020395515816607947, 0.005007587692990653, 0.022861490617893384, 0.03322395608355907, -0.006349773534832277, -0.0515572782696945, 0.02587692521331612, -0.095696311541528, 0.0629272409473076, 0.04174450386222707, 0.022878219925827538, 0.019135426911981626, -0.044550161755121415, 0.06389850618014448, -0.0015112273055113761, 0.004353304590777344, 0.010442576555109736, 0.01644119094771631, 0.00034205649440719203, 0.026198168178189738, 0.015678544936453737, -0.04672315802926788, -0.1706936603015371, 0.11351358966873608, 0.0587360267723494, -0.008638187746123, 0.06233817204610248, 0.03710753786707653, -0.023899560173273264, -0.005682692999899383, 0.05355238297773658, -0.0035843551125844847, 0.004996364032162965, -0.01594530373071462, 0.046169859868475244, 0.04079743066114278, -0.010035516643860749, 0.015985512519117416, 0.033624274284025896, 0.02967590224747387, -0.05930150876898341, 0.047867657048915636, -0.011017529893674266, 0.07854663542509767, -0.04760567208344712, -0.03224612902196368, 0.06102671647944179, -0.051742400066424464, -0.005552229063118376, -0.029943041225185534, 0.044795850172116645, -0.027715654840366186, -0.06910652517347249, 0.05442145188038891, 0.057762660826070435, -0.0384430822783708, 0.006465137530980352, -0.04848193944968084, 0.046660226891706284, 0.01686102736918463, -0.05422017986905317, 0.03247235092636407, 0.022518869906797846, -0.01297458061488959, -0.05156796717012504, -0.017332610155201256, 0.048682567603485924]",0.005276305813384639,0.03874503243250108,0.13618018832676562,0.42578378438502673,35.54684738091109,3278.8952891940294,-0.053848512898658864,0.060189614204968205
