Technology_XLK,Healthcare_XLV,Financials_XLF,Energy_XLE,Materials_XLB,ConsumerDiscretionary_XLY,Industrials_XLI,Utilities_XLU,ConsumerStaples_XLP
0.29999999999992066,3.927413949611491e-14,0.29999999999996907,0.09999999999998332,0.2999999999999641,1.1352030426792226e-14,2.4147350785597155e-15,4.066191827689636e-14,6.905587213168474e-14
0.2999999999999033,4.782285678572862e-14,0.2999999999999656,0.09999999999998016,0.2999999999999593,1.3683498778505054e-14,2.3037127760972e-15,5.054290319606025e-14,7.716050021144838e-14
0.2999999999999054,4.346523141407488e-14,0.2999999999999686,0.09999999999997237,0.29999999999995297,1.7763568394002505e-14,0.0,5.551115123125783e-14,8.745781876484671e-14
0.3,0.0,0.3,0.10000000000002965,0.3,0.0,2.55351295663786e-15,0.0,0.0
0.3,0.0,0.3,0.10000000000000767,0.3,0.0,3.677613769070831e-15,0.0,0.0
0.3,0.0,0.3,0.09999999997849929,0.0,0.3,0.0,0.0,0.0
0.3,0.0,0.3,0.09999999998858632,0.0,0.3,0.0,0.0,0.0
0.2999999999296929,1.200450849836443e-11,0.299999999958502,0.10000000002541776,3.877999577436846e-11,0.29999999995060755,3.468019005015308e-11,2.6037410853378355e-11,2.4277629152412872e-11
0.29999999982670167,2.804617649232455e-12,0.2999999998930598,7.189835455877993e-11,0.10000000000866352,0.2999999999783083,8.309694446713011e-11,7.650826763468795e-11,5.89584743933345e-11
0.29999999979813957,8.831682780929828e-11,0.29999999987897435,8.390844250585398e-11,0.2999999998831065,0.10000000003611144,9.274838384225518e-11,8.198948209482822e-11,5.670505050825268e-11
0.3,0.0,0.3,0.0,0.3,0.10000000000022183,0.0,0.0,0.0
0.3,0.0,0.3,0.0,0.3,0.09999999999998986,0.0,0.0,0.0
0.29999999986225245,5.958128221438988e-11,0.2999999999191156,5.96008588416792e-11,0.29999999992146303,0.10000000001689041,6.621030255320782e-11,5.638352693090307e-11,3.8502572144803706e-11
0.2999999999998013,2.631228568361621e-14,0.29999999999995197,5.870304242705515e-14,0.29999999999999527,0.09999999999999493,4.107825191113079e-15,8.365530490550555e-14,8.362754932988992e-14
0.29999999999982174,1.1005085731596864e-14,0.2999999999999652,4.961309141293668e-14,0.2999999999999949,0.10000000000000137,1.5001888620247428e-14,6.47953912746857e-14,7.63139551551717e-14
0.3,0.0,0.3,0.0,0.3,0.09999999999999154,0.0,0.0,0.0
0.3,0.3,0.3,0.0,0.09999999999642628,0.0,0.0,0.0,0.0
0.3,0.299999999999991,0.29999999999999455,0.0,0.0,0.0,0.09999999999997303,0.0,0.0
0.2999999999994496,0.3,0.3,6.487865800153259e-14,1.1828038548600261e-13,8.544553953271361e-14,5.830058658062853e-14,0.10000000000004156,1.2183309916480312e-13
0.3,0.3,0.29999999999999705,0.0,0.0,0.0,0.0,0.0999999999999911,0.0
0.3,0.3,0.09999999999228582,0.0,0.0,0.0,0.0,0.3,0.0
0.2999999999998611,0.2999999999999772,0.1000000000000179,2.3897550605056495e-14,2.6645352591003757e-14,2.6673108166619386e-14,2.398081733190338e-14,0.3,3.4638958368304884e-14
0.29999999999676924,0.29999999999794347,0.29999999999853566,0.09999999999978106,1.3550745512786136e-12,1.2480552478351863e-12,1.665699299545218e-12,1.5330366134072489e-12,1.1687140733638663e-12
0.2999999998830181,0.29999999993042,0.09999999997147004,0.29999999996642157,4.7915275202092916e-11,4.349290992461181e-11,5.994781801090361e-11,5.4489364433913215e-11,4.282494446792415e-11
0.29999999998865023,0.29999999999287214,0.2999999999932882,0.100000000001366,4.4725906574230885e-12,4.649306715794467e-12,5.689018700572035e-12,5.027216869986095e-12,3.985277405926229e-12
0.3,0.3,0.0,0.3,0.0,0.10000010280009111,0.0,0.0,0.0
0.2999999999999798,0.09999999999999068,0.3,0.3,3.469446951953614e-15,5.2735593669694936e-15,3.4416913763379853e-15,5.717648576819556e-15,1.0130785099704553e-14
0.2999999999510115,1.9177237869423902e-11,0.29999999997295723,0.29999999996780685,0.1000000000079604,1.8253952921921697e-11,2.2914833225362585e-11,2.5393787055727223e-11,1.452428929283606e-11
0.2999999999999358,2.7533531010703882e-14,0.3,0.29999999999999827,0.10000000000000989,1.2490009027033011e-14,8.881784197001252e-16,4.052314039881821e-15,9.797718192317006e-15
0.29999999999999927,4.760081218080359e-15,0.2999999999999994,0.0,0.10000000000000067,0.0,0.0,0.2999999999999993,0.0
0.29999999998778926,4.213429446078821e-12,0.2999999999930172,0.2999999999919191,3.5560998590256077e-12,6.0817889593003215e-12,5.775322461356677e-12,4.25913471158168e-12,0.10000000000338842
0.3,0.0,0.3,0.0,0.10000000000473097,0.0,0.0,0.3,0.0
0.2999999999998957,2.5493496202955157e-14,0.29999999999999183,1.2587153541687712e-14,0.10000000000001141,1.1338152638984411e-14,3.307076834602185e-14,0.3,1.3530843112619095e-14
0.3,0.0,0.3,0.0,0.09999999999998838,0.0,0.0,0.29999999999999477,0.0
0.3,0.3,0.09999999999944557,0.0,0.0,0.3,0.0,0.0,0.0
0.29999999999182314,0.29999999999509414,0.09999999999928495,4.0770476380310315e-12,0.29999999999651084,3.608656114496518e-12,3.902010400504873e-12,3.747544144082217e-12,1.951741614439074e-12
0.29999999999996974,0.10000000000000703,0.2999999999999972,5.7592819402429996e-15,0.2999999999999989,6.314393452555578e-15,3.816391647148976e-15,3.8719027983802334e-15,7.174816296640074e-15
