Technology_XLK,Healthcare_XLV,Financials_XLF,Energy_XLE,Materials_XLB,ConsumerDiscretionary_XLY,Industrials_XLI,Utilities_XLU,ConsumerStaples_XLP
0.10453778886169733,0.11288965781886921,3.811163136843867e-15,0.17730585506583413,1.4430787089449522e-15,1.7002633878758156e-15,0.0052666982535973395,0.2999999999999965,0.29999999999999843
0.10427127448272074,0.10250045692385008,7.102741696448864e-18,0.17126336290722188,1.4642074273674971e-18,1.5686817332161679e-18,0.02196490568621635,0.3,0.3
0.09744731474602433,0.056935221096004796,5.079538034213827e-16,0.06823822005771937,1.972214741040224e-15,0.1773792441002512,1.2471762320147067e-15,0.29999999999999816,0.2999999999999989
0.15628339581235437,0.03403073408550196,2.7596232823929685e-16,0.09248312502836824,6.919304732757352e-17,0.11720274507377412,1.55926247263473e-16,0.29999999999999977,0.29999999999999977
0.14188342636597304,0.0,1.7667481108264335e-16,0.11357366938549786,3.4644494971144095e-16,0.14454290424854047,3.0825181964202143e-16,0.2999999999999995,0.3
0.06902428453526155,0.06442127386775542,6.159677771124513e-15,0.21939732296694633,7.085472731403481e-15,0.047157118630031046,7.82435371945147e-15,0.2999999999999888,0.29999999999999577
0.09564098300288623,0.01920286879588963,1.93287849788733e-15,0.1855741001672765,1.1909725936062398e-15,0.09958204803394693,2.3608598056584724e-15,0.2999999999999974,0.29999999999999793
0.04680261897080718,0.144323338597572,2.591372603464691e-15,0.18835228590957404,5.447579777761364e-16,0.022605784235742374,2.277956088158663e-15,0.29999999999999744,0.29791597228630157
0.007061755284115594,0.29999999999999827,2.2699994147094877e-15,0.09312814796010283,2.0824486969624757e-15,1.432342106768609e-15,1.7372557272101255e-15,0.2999999999999985,0.29981009675577835
0.022630434462159076,0.2996427870818232,5.484866130188049e-16,0.0777267784560166,3.8000808328073015e-16,1.705728738126289e-16,3.5459594957937634e-17,0.29999999999999993,0.29999999999999954
0.010761821493365928,0.2999999999999946,1.8564602526668453e-16,0.08923817850663719,2.613849589033946e-15,2.391659877175844e-15,1.3260142088184994e-15,0.29999999999999793,0.2999999999999979
0.0030984425742731935,0.2803400447619106,8.580141300028223e-16,0.11661298362087487,1.4678548065780724e-15,1.818167481051304e-15,3.9894812081524476e-15,0.29994852904293956,0.2999999999999977
0.0343455736220788,0.3,1.4588148857581546e-16,0.1032145829787744,1.1785487686814519e-17,8.071545382726527e-18,5.994381035663859e-17,0.27523801410016974,0.2872018292989797
0.04593544033967014,0.25137927053547626,9.427979305360756e-16,0.11037816257630209,4.774451464406243e-16,1.7164074382425607e-16,3.1258472148953833e-16,0.2923071265485501,0.29999999999999966
0.0,0.2999999999999991,2.4683672401408906e-15,0.2105281424104197,4.389371969068403e-15,1.963881753449253e-15,2.719898678229548e-15,0.18947185758957694,0.299999999999995
3.8341184453798617e-16,0.29999999999999816,0.05194870056448216,0.13136596469779865,4.104273453755566e-16,4.881515490863621e-16,1.7467944190374135e-15,0.2166853347377205,0.2999999999999978
0.0,0.19691763521071834,0.29999999999999943,0.0,0.05864993703119076,1.2535224351407537e-16,0.0,0.14443242775809312,0.3
4.4217118437154733e-17,0.2999999999999992,0.2999999999999998,0.018528577169211174,0.02587972633518216,1.8708787483598032e-16,3.8032679786564644e-16,0.05559169649560718,0.2999999999999996
0.0,0.3,0.3,0.0,1.8665624601510444e-15,0.0,1.3264033478382391e-15,0.09999999999999584,0.3
0.0,0.29999999999999777,0.3,0.046735352956353796,1.6378109057199672e-15,9.065913285199346e-16,0.0,0.05326464704364859,0.3
3.868161324945991e-16,0.2275733982105091,0.2999999999999997,4.943419948816389e-16,0.047893396250669414,0.055448524718269346,1.58185673243071e-16,0.06908468082055168,0.29999999999999927
1.965089234177586e-15,0.2563247950603985,0.29999999999999766,1.2013892188157953e-15,0.04368688436912222,0.0026557252324997706,7.718960164119292e-16,0.09733259533797949,0.29999999999999905
2.1600887095658074e-17,0.19451458668367352,0.2925732109020867,1.937742436835911e-17,0.024681826595993606,4.762674769493596e-16,0.0,0.18823037581824878,0.3
7.15999601328015e-15,0.22594129539454322,0.2691442889598841,2.2889793579482305e-15,0.001095472578544442,1.0303747403052278e-15,4.452897495299656e-15,0.2038189430670236,0.29999999999999766
1.0847135620155815e-16,0.2587636277884965,0.29999999999999977,5.28186094621471e-16,6.079270681082044e-16,5.69849900097278e-16,6.05511988789473e-16,0.14123637221150356,0.2999999999999999
2.935198506081123e-15,0.29999999999999977,0.18936051571158147,6.367447772806342e-15,0.2106394842884237,5.339468693775208e-15,1.5596683570110278e-15,8.938336780125357e-15,0.29999999999999877
2.269387541383812e-14,0.29999999999999766,0.21040914032938124,5.178466592753188e-16,0.18959085967061123,9.497497367955288e-16,1.2221261621317933e-14,8.188485843300013e-16,0.2999999999999932
