Technology_XLK,Healthcare_XLV,Financials_XLF,Energy_XLE,Materials_XLB,ConsumerDiscretionary_XLY,Industrials_XLI,Utilities_XLU,ConsumerStaples_XLP
0.06916986096667427,0.13214881184847932,5.312590645178972e-18,0.15953038318845864,0.00461446118543705,0.034536482810950675,3.686287386450715e-18,0.3,0.3
0.06796565686308986,0.12749988361883094,0.0,0.16335380456956156,0.0,0.041180654948517664,6.320898665590491e-17,0.3,0.3
0.05551518685687548,0.11175845085622728,0.0,0.17902824557746533,0.0008284848977248671,0.052869631811707014,1.4474099002681484e-17,0.3,0.3
0.06935777157196914,0.10495442347147126,1.919037845299343e-17,0.17369719235734232,0.00021557368798009763,0.05177503891123717,1.214306433183765e-17,0.3,0.3
0.06578343112694067,0.11519614179678157,2.4936649967166602e-18,0.17308511168729276,0.0,0.04593531538898491,1.1384122811097797e-17,0.3,0.3
0.03305212483397088,0.18007260143874648,3.304106120649575e-17,0.16767692798151718,0.0002465271056668033,0.018951818640098612,1.6940658945086007e-17,0.3,0.3
0.013695909049566244,0.21058567533013905,1.8931186371133613e-17,0.1599528402377507,0.06810700405752368,8.283982224147057e-18,4.295134668937106e-17,0.3,0.24765857132502037
0.007500463440978181,0.1384260758738387,0.0,0.22585318091010076,0.1349047320768969,8.483881999699072e-18,0.0,0.3,0.19331554769818549
0.0,0.3,0.0,0.09975415338018193,0.07087438333716113,1.4728251204783718e-17,0.0,0.2293714632826568,0.3
1.1131142304184508e-17,0.3,6.6696300534044546e-18,0.06085833942235477,0.07646847691112554,0.0,7.768504222484433e-18,0.29455811671137105,0.2681150669551485
6.3938781394811316e-18,0.3,4.880949373929824e-17,0.1346984980463122,0.06413057948856322,0.0,0.0,0.2011709224651244,0.3
0.0,0.3,0.0,0.1330585752904016,0.07256760917987164,0.0,0.0,0.19437381552972666,0.3
0.0,0.3,0.009612914066234407,0.10587964124680435,0.08498437067321593,7.877366478325322e-18,2.196489338348003e-17,0.19952307401374517,0.3
1.182794978085598e-17,0.29999999999999993,0.029300510413587798,0.11626029951873128,0.03223991657949163,0.0,6.113910442357545e-19,0.2221992734881894,0.3
1.5673365858129495e-17,0.3,0.01948844975056195,0.11755108148188986,0.03550604075664485,0.0,0.0,0.2274544280109033,0.3
0.0,0.2691090733655076,0.06279435223183764,0.03461935801372328,0.10116119803747832,0.0,2.2131324484309174e-17,0.23231601835145319,0.3
1.8556206874031228e-17,0.18813826949329884,0.2372696103232155,8.453339701605597e-17,0.12247993624952727,4.769768120545969e-17,1.1636559337437275e-18,0.15211218393395826,0.3
0.0,0.2048050405485861,0.2828770459136706,0.008697199776716645,0.11984543017480745,1.82673061325345e-17,0.0,0.08377528358621934,0.3
1.6518208348531278e-17,0.20845306030533559,0.2953271983770251,0.007096670534128603,0.12202461130704804,0.0,4.722064976296985e-17,0.06709845947646265,0.3
1.3391092450682395e-17,0.20384472602724235,0.3,0.01612956752221041,0.13295818466484993,1.0339025960750429e-17,5.439531889996708e-18,0.04706752178569731,0.3
0.0,0.19253631376895874,0.3,0.011884697087869319,0.1674356658143932,0.0,6.725533854285051e-17,0.028143323328778565,0.3
1.9660199394403812e-17,0.19222778933718046,0.3,5.930924408052782e-17,0.17798135990517772,0.0,0.0,0.029790850757641874,0.3
4.2710021584518505e-17,0.19557419403574944,0.3,4.454838337033018e-17,0.19612045506002243,4.2378576811198823e-17,7.356677411991078e-17,0.00830535090422787,0.3
0.0,0.19141124093643425,0.2973346884755277,0.0,0.2097535668522497,1.0626075230865289e-16,9.248014207519331e-17,0.001500503735788459,0.3
0.0,0.22661545233330246,0.2999156986004877,0.0,0.17346884906621007,4.378297754889754e-18,0.0,0.0,0.3
1.2575218922550773e-17,0.21954789878944156,0.29924586730527525,0.002593788125272215,0.17861244578001076,0.0,6.553725212165785e-17,0.0,0.3
0.0,0.19792914047244714,0.3,0.025226109827870394,0.17684474969968272,3.97811560609064e-18,3.2209616223441443e-17,0.0,0.3
1.0872018347264283e-17,0.24309406343120057,0.2999999999999999,0.0,0.15690593656879964,0.0,0.0,6.284355013960496e-17,0.3
4.992468201629555e-17,0.25473689761948914,0.2999999999999999,7.533085576194123e-17,0.1452631023805107,5.724167535294499e-17,3.1005252758412456e-17,0.0,0.3
1.7020892765524559e-16,0.27656836160483683,0.29999999999999993,0.017303612102784506,0.10612802629237862,0.0,0.0,0.0,0.3
2.1966949421937646e-17,0.2702689298831046,0.3,0.01972293744908716,0.11000813266780826,0.0,0.0,3.425679747868006e-17,0.3
0.0,0.24406531788491254,0.20874870519116245,0.09114747135461333,0.156038505569312,0.0,0.0,0.0,0.3
5.1484364032595223e-17,0.21742868156971568,0.21305005618208966,0.11118531361164068,0.15833594863655406,2.485321064735775e-17,0.0,0.0,0.3
0.0,0.2119616078058871,0.3,0.09270902096158773,0.09532937123252544,0.0,0.0,0.0,0.3
5.0353383931114885e-17,0.29999999999999993,0.2671573860915034,0.22063607308427594,0.2075481028254179,9.273021905048028e-19,0.004658437998802905,0.0,3.633471297591449e-18
7.921903875111365e-17,0.3,0.2710876095476777,0.21305073271021457,0.19175169285827653,0.0,0.024109964883831186,1.4406378714261105e-17,0.0
2.9562579236438083e-17,0.29999999999999993,0.26904852380281985,0.1957822818880031,0.20243698134865537,6.187483365791526e-17,0.030169333923848386,1.1065625447221181e-17,0.0025628790366732297
0.0,0.3,0.2558263755493132,0.16215189690206672,0.1988229710414019,0.0,0.0031365442206946577,0.0,0.08006221228652347
