Large_Cap_Growth_FOCPX,Large_Cap_Value_FGRIX,Mid_Cap_Growth_FDGRX,Mid_Cap_Value_FLPSX,Small_Cap_Growth_OPOCX,Small_Cap_Value_HRTVX,Date
13.90999984741211,47.060001373291016,25.389999389648438,48.0099983215332,72.08999633789062,41.58000183105469,2022-07-26
14.430000305175781,47.970001220703125,26.420000076293945,48.7400016784668,73.88999938964844,42.29999923706055,2022-07-27
14.520000457763672,48.31999969482422,26.729999542236328,49.029998779296875,75.30999755859375,42.630001068115234,2022-07-28
14.739999771118164,48.91999816894531,27.260000228881836,49.43000030517578,76.05999755859375,43.13999938964844,2022-07-29
14.6899995803833,48.790000915527344,27.200000762939453,49.36000061035156,76.02999877929688,43.209999084472656,2022-08-01
14.670000076293945,48.2400016784668,27.190000534057617,48.810001373291016,76.41999816894531,43.040000915527344,2022-08-02
15.09000015258789,48.619998931884766,27.969999313354492,49.130001068115234,77.47000122070312,43.130001068115234,2022-08-03
15.149999618530273,48.27000045776367,28.170000076293945,48.95000076293945,77.31999969482422,42.83000183105469,2022-08-04
15.100000381469727,48.470001220703125,28.200000762939453,48.97999954223633,78.27999877929688,42.90999984741211,2022-08-05
15.0600004196167,48.4900016784668,28.209999084472656,49.150001525878906,78.76000213623047,43.16999816894531,2022-08-08
14.899999618530273,48.43000030517578,27.799999237060547,48.9900016784668,77.8499984741211,42.849998474121094,2022-08-09
15.319999694824219,49.34000015258789,28.639999389648438,49.84000015258789,80.08000183105469,43.43000030517578,2022-08-10
15.270000457763672,49.7400016784668,28.469999313354492,50.2400016784668,79.98999786376953,43.869998931884766,2022-08-11
15.550000190734863,50.40999984741211,29.059999465942383,50.790000915527344,81.23999786376953,44.599998474121094,2022-08-12
15.619999885559082,50.34000015258789,29.200000762939453,50.599998474121094,81.6500015258789,44.720001220703125,2022-08-15
15.59000015258789,50.459999084472656,29.18000030517578,50.939998626708984,81.54000091552734,44.810001373291016,2022-08-16
15.449999809265137,50.189998626708984,28.81999969482422,50.630001068115234,80.44999694824219,44.439998626708984,2022-08-17
15.479999542236328,50.36000061035156,28.950000762939453,50.790000915527344,80.91999816894531,44.70000076293945,2022-08-18
15.1899995803833,49.84000015258789,28.270000457763672,50.36000061035156,79.47000122070312,44.22999954223633,2022-08-19
14.84000015258789,48.93000030517578,27.610000610351562,49.77000045776367,78.04000091552734,43.45000076293945,2022-08-22
14.8100004196167,49.09000015258789,27.670000076293945,49.779998779296875,78.38999938964844,43.59000015258789,2022-08-23
14.880000114440918,49.22999954223633,27.84000015258789,49.869998931884766,79.26000213623047,43.72999954223633,2022-08-24
15.140000343322754,49.86000061035156,28.290000915527344,50.349998474121094,80.38999938964844,44.29999923706055,2022-08-25
14.5600004196167,48.4900016784668,27.1299991607666,49.209999084472656,77.63999938964844,43.22999954223633,2022-08-26
14.430000305175781,48.400001525878906,26.850000381469727,49.08000183105469,76.9800033569336,42.97999954223633,2022-08-29
14.279999732971191,47.83000183105469,26.540000915527344,48.560001373291016,75.93000030517578,42.349998474121094,2022-08-30
14.220000267028809,47.470001220703125,26.309999465942383,48.36000061035156,75.58000183105469,42.0099983215332,2022-08-31
14.229999542236328,47.310001373291016,26.190000534057617,48.0099983215332,74.2699966430664,41.61000061035156,2022-09-01
14.069999694824219,47.06999969482422,25.989999771118164,47.939998626708984,73.6500015258789,41.439998626708984,2022-09-02
13.949999809265137,46.810001373291016,25.809999465942383,47.599998474121094,73.55000305175781,41.220001220703125,2022-09-06
14.25,47.38999938964844,26.3700008392334,48.0,75.51000213623047,41.88999938964844,2022-09-07
14.359999656677246,47.779998779296875,26.6200008392334,48.25,76.66999816894531,42.0,2022-09-08
14.109999656677246,47.59000015258789,27.139999389648438,45.68000030517578,78.16999816894531,42.7400016784668,2022-09-09
14.260000228881836,48.13999938964844,27.510000228881836,46.15999984741211,78.95999908447266,43.06999969482422,2022-09-12
13.5600004196167,46.31999969482422,26.100000381469727,44.66999816894531,76.37000274658203,41.79999923706055,2022-09-13
13.649999618530273,46.5099983215332,26.31999969482422,44.720001220703125,77.12999725341797,41.79999923706055,2022-09-14
13.460000038146973,46.150001525878906,25.969999313354492,44.599998474121094,76.3499984741211,41.540000915527344,2022-09-15
13.369999885559082,45.63999938964844,25.670000076293945,44.33000183105469,74.88999938964844,41.18000030517578,2022-09-16
13.460000038146973,45.970001220703125,25.8700008392334,44.4900016784668,75.54000091552734,41.439998626708984,2022-09-19
13.34000015258789,45.41999816894531,25.6299991607666,44.0099983215332,74.47000122070312,40.81999969482422,2022-09-20
13.109999656677246,44.650001525878906,25.149999618530273,43.400001525878906,73.54000091552734,40.36000061035156,2022-09-21
12.970000267028809,44.27000045776367,24.760000228881836,43.06999969482422,71.20999908447266,39.619998931884766,2022-09-22
12.75,43.189998626708984,24.260000228881836,41.91999816894531,69.33999633789062,38.7400016784668,2022-09-23
12.670000076293945,42.630001068115234,24.079999923706055,41.22999954223633,68.58000183105469,38.09000015258789,2022-09-26
12.6899995803833,42.619998931884766,24.219999313354492,41.25,69.08999633789062,38.04999923706055,2022-09-27
12.949999809265137,43.52000045776367,24.739999771118164,42.11000061035156,71.36000061035156,38.97999954223633,2022-09-28
12.640000343322754,42.93000030517578,24.079999923706055,41.529998779296875,70.29000091552734,38.38999938964844,2022-09-29
12.460000038146973,42.41999816894531,23.690000534057617,41.33000183105469,69.87999725341797,38.209999084472656,2022-09-30
12.779999732971191,43.689998626708984,24.25,42.5099983215332,71.91999816894531,39.27000045776367,2022-10-03
13.25,45.220001220703125,25.15999984741211,43.88999938964844,74.69999694824219,40.5,2022-10-04
13.279999732971191,45.29999923706055,25.149999618530273,43.84000015258789,74.7699966430664,40.15999984741211,2022-10-05
13.199999809265137,44.90999984741211,25.049999237060547,43.470001220703125,74.5199966430664,39.959999084472656,2022-10-06
12.739999771118164,43.709999084472656,24.1299991607666,42.7400016784668,72.05999755859375,39.060001373291016,2022-10-07
12.600000381469727,43.400001525878906,23.809999465942383,42.619998931884766,71.11000061035156,38.939998626708984,2022-10-10
12.449999809265137,43.0099983215332,23.649999618530273,42.47999954223633,70.88999938964844,38.900001525878906,2022-10-11
12.4399995803833,42.939998626708984,23.670000076293945,42.36000061035156,70.45999908447266,38.65999984741211,2022-10-12
12.720000267028809,44.2400016784668,24.100000381469727,43.34000015258789,71.72000122070312,39.619998931884766,2022-10-13
12.350000381469727,43.52000045776367,23.360000610351562,42.540000915527344,69.44000244140625,38.84000015258789,2022-10-14
12.739999771118164,44.45000076293945,24.149999618530273,43.29999923706055,71.95999908447266,39.689998626708984,2022-10-17
12.819999694824219,44.90999984741211,24.420000076293945,43.650001525878906,73.0199966430664,40.040000915527344,2022-10-18
12.75,44.61000061035156,24.170000076293945,43.40999984741211,71.62000274658203,39.77000045776367,2022-10-19
12.729999542236328,44.40999984741211,24.110000610351562,43.16999816894531,70.76000213623047,39.34000015258789,2022-10-20
12.989999771118164,45.529998779296875,24.709999084472656,43.939998626708984,71.83999633789062,40.04999923706055,2022-10-21
13.109999656677246,45.959999084472656,24.8799991607666,44.189998626708984,72.13999938964844,40.41999816894531,2022-10-24
13.369999885559082,46.4900016784668,25.510000228881836,44.90999984741211,74.41000366210938,41.029998779296875,2022-10-25
13.079999923706055,46.65999984741211,25.06999969482422,45.18000030517578,74.43000030517578,41.36000061035156,2022-10-26
12.84000015258789,46.56999969482422,24.829999923706055,45.25,74.5,41.2599983215332,2022-10-27
13.1899995803833,47.560001373291016,25.450000762939453,45.68000030517578,76.08999633789062,42.04999923706055,2022-10-28
13.0600004196167,47.310001373291016,25.239999771118164,45.540000915527344,76.26000213623047,42.029998779296875,2022-10-31
12.960000038146973,47.45000076293945,25.059999465942383,45.7599983215332,76.26000213623047,42.27000045776367,2022-11-01
12.579999923706055,46.68000030517578,24.280000686645508,45.0,73.76000213623047,41.33000183105469,2022-11-02
12.369999885559082,46.369998931884766,24.020000457763672,44.650001525878906,74.06999969482422,41.220001220703125,2022-11-03
12.630000114440918,47.290000915527344,24.31999969482422,45.4900016784668,73.88999938964844,41.939998626708984,2022-11-04
12.770000457763672,47.79999923706055,24.469999313354492,46.0099983215332,74.25,42.349998474121094,2022-11-07
12.850000381469727,48.040000915527344,24.59000015258789,46.15999984741211,74.6500015258789,42.2400016784668,2022-11-08
12.539999961853027,46.9900016784668,23.860000610351562,45.209999084472656,72.26000213623047,41.540000915527344,2022-11-09
13.430000305175781,48.95000076293945,25.649999618530273,46.959999084472656,76.16999816894531,43.16999816894531,2022-11-10
13.670000076293945,49.29999923706055,26.149999618530273,47.209999084472656,76.30000305175781,43.119998931884766,2022-11-11
13.529999732971191,48.88999938964844,25.920000076293945,46.84000015258789,75.76000213623047,42.599998474121094,2022-11-14
13.739999771118164,49.20000076293945,26.329999923706055,47.119998931884766,77.30999755859375,43.029998779296875,2022-11-15
13.579999923706055,48.7599983215332,25.920000076293945,46.68000030517578,75.81999969482422,42.66999816894531,2022-11-16
13.5600004196167,48.689998626708984,25.75,46.68000030517578,74.97000122070312,42.5,2022-11-17
13.5600004196167,48.900001525878906,25.690000534057617,47.04999923706055,75.52999877929688,42.7599983215332,2022-11-18
13.40999984741211,48.810001373291016,25.3700008392334,46.95000076293945,75.19000244140625,42.65999984741211,2022-11-21
13.609999656677246,49.540000915527344,25.770000457763672,47.720001220703125,76.55999755859375,43.189998626708984,2022-11-22
13.699999809265137,49.709999084472656,26.0,47.91999816894531,76.93000030517578,43.279998779296875,2022-11-23
13.619999885559082,49.779998779296875,25.889999389648438,48.20000076293945,77.05000305175781,43.400001525878906,2022-11-25
13.449999809265137,48.869998931884766,25.489999771118164,47.529998779296875,75.83000183105469,42.68000030517578,2022-11-28
13.380000114440918,49.060001373291016,25.350000381469727,47.7400016784668,75.55000305175781,42.81999969482422,2022-11-29
13.9399995803833,50.13999938964844,26.479999542236328,48.560001373291016,77.81999969482422,43.56999969482422,2022-11-30
13.979999542236328,49.959999084472656,26.489999771118164,48.400001525878906,77.80000305175781,43.52000045776367,2022-12-01
13.970000267028809,49.97999954223633,26.489999771118164,48.380001068115234,77.91000366210938,43.52000045776367,2022-12-02
13.729999542236328,48.93000030517578,25.920000076293945,47.52000045776367,75.44000244140625,42.5,2022-12-05
13.449999809265137,48.279998779296875,25.3799991607666,47.220001220703125,74.05999755859375,42.13999938964844,2022-12-06
13.40999984741211,48.15999984741211,25.290000915527344,47.209999084472656,74.0,42.0,2022-12-07
13.539999961853027,48.38999938964844,25.639999389648438,47.290000915527344,74.43000030517578,42.09000015258789,2022-12-08
13.390000343322754,48.0099983215332,25.25,46.099998474121094,73.25,41.709999084472656,2022-12-09
13.550000190734863,48.7599983215332,25.610000610351562,46.43000030517578,74.37000274658203,41.9900016784668,2022-12-12
13.729999542236328,48.9900016784668,25.889999389648438,46.54999923706055,75.4000015258789,42.31999969482422,2022-12-13
13.600000381469727,48.720001220703125,25.75,46.52000045776367,75.0,42.0099983215332,2022-12-14
13.149999618530273,47.650001525878906,24.969999313354492,45.77000045776367,72.6500015258789,41.279998779296875,2022-12-15
13.029999732971191,47.189998626708984,24.729999542236328,45.56999969482422,72.1500015258789,41.13999938964844,2022-12-16
